SCRAM,CYCLE,EST_ST,EST_MSA,REGION,HWEIGHT,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,EGENID_BIRTH,AGENID_BIRTH,GENID_DESCRIBE,SEXUAL_ORIENTATION,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,KIDS_LT5Y,KIDS_5_11Y,KIDS_12_17Y,ENRPUBCHK,ENRPRVCHK,ENRHMSCHK,TENROLLPUB,TENROLLPRV,TENROLLHMSCH,ENROLLNONE,ACTVDUTY1,ACTVDUTY2,ACTVDUTY3,ACTVDUTY4,ACTVDUTY5,RECVDVACC,HADCOVIDRV,SYMPTOMS,LONGCOVID,SYMPTMNOW,WRKLOSSRV,ANYWORK,KINDWORK,RSNNOWRKRV,EXPNS_DIF,TWDAYS,CURFOODSUF,CHILDFOOD,FOODRSNRV1,FOODRSNRV2,FOODRSNRV3,FOODRSNRV4,FREEFOOD,SCHLFDHLP_RV1,SCHLFDHLP_RV2,SCHLFDHLP_RV3,SCHLFDHLP_RV4,SCHLFDHLP_RV5,FDBENEFIT1,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,PRIVHLTH,PUBHLTH,SEEING,HEARING,REMEMBERING,MOBILITY,SELFCARE,UNDERSTAND,TENURE,RENTCHNG,LIVQTRRV,RENTCUR,MORTCUR,TMNTHSBHND,EVICT,FORCLOSE,ENERGY,HSE_TEMP,ENRGY_BILL,INCOME,SYMPTMIMPCT,PRICECHNG,PRICESTRESS,PRICECONCRN,TWDAYS_RESP,FRMLA_YN,FRMLA_AGE,FRMLA_DIFFCLT,GAS1,GAS2,GAS3,GAS4,SCHLFDHLP_RV6,SCHLFDHLP_RV7,SCHLFDHLP_RV8,FDBENEFIT2,SCHLFDEXPNS,ND_DISPLACE,ND_TYPE1,ND_TYPE2,ND_TYPE3,ND_TYPE4,ND_TYPE5,ND_HOWLONG,ND_DAMAGE,ND_FDSHRTAGE,ND_WATER,ND_ELCTRC,ND_UNSANITARY,ND_ISOLATE,ND_CRIME,ND_SCAM,FDBENEFIT3,BABY_FED,MHLTH_NEED,MHLTH_GET,MHLTH_SATISFD,MHLTH_DIFFCLT,MOVEWHY1,MOVEWHY2,MOVEWHY3,MOVEWHY4,MOVEWHY5,MOVEWHY6,MOVEWHY7,MOVEWHY8,MOVED,WHENCOVIDRV1,WHENCOVIDRV2,WHENCOVIDRV3,VETERAN1,VETERAN2,VETERAN3,VETERAN4,VETERAN5,CHILDCARE,CHILDCARE_RSLT1,CHILDCARE_RSLT2,CHILDCARE_RSLT3,CHILDCARE_RSLT4,CHILDCARE_RSLT5,CHILDCARE_RSLT6,CHILDCARE_RSLT7,CHILDCARE_RSLT8,CHILDCARE_RSLT9,SOCIAL1,SOCIAL2,SUPPORT1,SUPPORT2,SUPPORT3,SUPPORT4,SUPPORT1EXP,RVACCDATE,RSVVACC
P010001641,1,46,,3,833.80718004,1600.7457148,1967,2,1,2,1,2,3,2,1,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,1,2,-88,1,2,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,2,2,2,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,7,-88,1,3,3,2,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,-99,-99,-99,1,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,4,3,1,1,1,4,1,-88
P010001642,1,11,47900,2,3239.7219739,6647.1317108,1966,2,1,2,2,2,3,2,3,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,1,1,2,-88,3,4,3,-88,1,-99,-99,-99,1,-88,-88,-88,-88,-88,-99,4,4,3,4,2,2,2,1,2,2,2,2,2,1,1,2,3,2,1,2,1,-88,3,-88,-88,-88,-88,-88,1,2,4,1,-88,1,1,1,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,1,3,1,2,1,3,3,-88
P010001643,1,37,,2,23392.425998,21593.684311,1959,2,1,2,2,2,3,2,3,1,2,1,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,1,1,-88,3,4,2,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,-88,2,-88,1,-88,-88,-88,2,4,2,1,-88,1,1,1,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,-99,1,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,2,1,1,4,1,4,1,2
P010001644,1,53,,4,5120.0344955,9584.3664363,1998,2,2,2,1,1,3,2,1,2,2,-88,2,4,2,2,2,2,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,2,2,-88,-88,-88,2,2,-88,2,3,4,2,3,-99,1,-99,-99,2,-99,-99,-99,-99,-99,-99,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,3,4,3,1,-88,-88,-88,-88,3,-99,2,1,-88,1,2,1,-88,2,-88,-88,1,-99,1,-99,-99,-99,1,1,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,3,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-88,-88,-88,-88,1,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,2,4,2,1,1,1,2,-88,-88
P010001645,1,38,,3,605.40958953,1719.8474571,1988,2,1,2,2,2,4,2,3,1,2,-88,2,4,2,1,2,3,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010001646,1,34,35620,1,1104.94745,1039.4167893,1976,2,1,2,1,2,4,2,-99,2,2,-88,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-88,-88,-88,2,-99,-88,-88,-99,4,-99,-88,-88,-88,-88,-88,-99,-88,-88,-88,-88,-88,-99,4,4,3,2,-99,-99,-99,-99,-99,-99,-99,-99,3,3,2,1,3,-99,2,1,-99,-88,-99,-88,-88,-88,-88,-88,-99,-99,-99,-99,-88,-99,-88,-99,-88,-88,-88,-88,-99,-99,-99,-99,-88,-88,-88,-99,-88,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-88,-88
P010001647,1,15,,4,325.02485803,911.75726734,1954,2,1,2,1,2,6,2,1,1,2,-88,2,3,2,0,2,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,2,-88,5,2,4,2,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,-88,6,-88,-88,-88,-88,-88,3,3,4,2,-88,1,2,1,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,4,1,1,1,1,1,1,2
P010001648,1,18,,3,1220.131868,2302.334048,1975,2,2,2,1,2,7,2,1,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,3,-88,1,2,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,6,-88,1,3,3,1,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,1,1,1,2,4,1,-88
P010001649,1,21,,2,746.23543293,695.75670646,1958,2,1,2,1,2,6,2,5,1,2,-88,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,2,-88,5,3,4,2,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,3,2,-88,1,2,2,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,3,2,4,1,4,2,2
P010001650,1,39,,3,2400.9038559,4405.0790662,1962,2,1,1,1,2,6,2,3,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,1,2,-88,4,2,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,4,3,1,3,1,-99,-99,-99,-99,-99,-99,1,1,3,2,1,3,2,1,1,3,4,6,1,-88,-88,-88,-88,3,2,3,4,-88,1,3,3,-88,-88,-88,-88,-99,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,1,2,1,4,2,4,3,2
P010001651,1,48,26420,2,883.17343828,816.40120103,1983,2,1,2,1,2,6,2,3,1,2,1,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,1,4,-88,2,1,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,2,1,1,2,2,-99,-99,-99,-99,-99,1,3,3,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,2,4,4,6,-88,1,2,1,1,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,4,2,1,1,4,3,-88
P010001652,1,46,,3,319.80054257,1227.9082271,1971,2,2,2,1,2,7,2,1,1,2,-88,2,4,2,0,2,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,1,2,2,1,2,-88,3,2,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,-88,2,-88,-88,-88,-88,-88,2,4,2,5,-88,1,1,1,2,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,2,2,1,1,1,2,3,-88
P010001653,1,46,,3,681.9185398,1309.1494131,1987,2,1,2,1,2,5,2,1,2,2,-88,2,6,2,4,2,2,1,1,1,1,-99,-99,3,-99,-99,-99,1,-99,-99,-99,-99,2,1,2,2,2,2,1,1,-88,3,4,2,3,-99,-99,1,-99,2,-99,-99,1,-99,-99,-99,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,-88,2,-88,1,-88,-88,-88,1,4,3,5,-88,1,1,1,-88,2,-88,-88,1,1,-99,-99,-99,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,4,4,3,1,1,1,4,-88,-88
P010001654,1,16,,4,671.98163376,671.6632931,1962,2,1,2,1,2,2,2,2,2,2,-88,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,2,-88,1,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,-88,7,-88,-88,-88,-88,-88,4,4,4,2,-88,4,-88,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,4,1,1,1,1,1,1,2
P010001655,1,05,,2,1444.0663393,2730.2849388,1984,2,1,2,1,2,7,2,1,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,1,2,1,1,-88,1,2,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,7,-88,2,-88,4,1,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,3,1,2,1,1,4,1,-88
P010001656,1,28,,2,1505.7487801,2786.743878,1994,2,1,2,1,2,7,2,1,1,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,3,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,3,2,3,1,3,-88,-88
P010001657,1,56,,4,146.78990637,269.82811249,1956,2,1,2,1,2,7,2,2,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,-99,-88,1,4,2,-88,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,-88,2,-88,1,-88,-88,-88,4,1,4,3,-88,1,2,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,4,2,1,1,4,3,1
P010001658,1,46,,3,247.61281629,713.05182556,1981,2,1,2,1,2,5,2,1,1,2,-88,2,5,2,2,2,3,-99,1,1,1,-99,-99,3,-99,-99,-99,1,-99,-99,-99,-99,2,1,3,2,2,2,1,1,-88,2,4,1,-88,-88,-88,-88,-88,2,-99,-99,1,-99,-99,-99,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,7,-88,1,2,2,-88,-88,-88,-88,-99,1,-99,-99,-99,-99,-99,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,4,2,4,1,4,-88,-88
P010001659,1,48,19100,2,1021.8318179,1889.1526562,1957,2,1,2,1,2,7,2,3,1,2,1,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,1,2,-88,5,3,4,2,-88,1,-99,-99,-99,1,-88,-88,-88,-88,-88,-99,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,3,4,6,1,-88,-88,-88,-88,2,2,2,1,-88,1,2,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,2,3,4,1,4,1,2
P010001660,1,05,,2,996.80539778,1884.6521732,1983,2,1,2,3,2,6,2,1,1,2,-88,2,4,2,2,2,2,-99,1,-99,1,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,2,-88,2,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,3,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,5,4,3,1,1,3,-88,-88
P010001661,1,30,,4,356.04768194,695.59665049,1957,2,1,2,1,2,4,2,1,1,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,-88,2,2,2,-88,5,2,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,-99,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,4,-88,2,-88,3,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,3,1,1,1,4,1,2
P010001662,1,02,,4,293.51899924,547.18451421,1966,2,1,2,1,2,3,2,3,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,1,2,2,2,2,1,2,-88,2,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,3,4,4,4,-88,1,1,1,-88,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,3,4,2,1,4,-88,-88
P010001663,1,42,,1,2701.2541082,5064.0432473,1963,2,1,2,1,2,6,2,1,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,1,1,1,1,1,-88,3,4,2,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,3,3,3,3,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,5,3,1,2,1,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,2,2,1,1,1,3,3,2
P010001664,1,25,14460,1,755.29480983,702.49303571,1978,2,1,2,1,2,7,2,5,2,2,2,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,4,2,2,2,1,2,-88,2,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,3,3,4,7,-88,1,2,2,3,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,3,2,1,1,4,1,-88
P010001665,1,37,,2,13833.554124,38309.502488,1971,2,2,2,1,2,2,2,1,1,2,1,2,3,2,0,2,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,2,-88,7,4,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,4,-88,1,3,3,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,4,3,1,4,1,4,3,-88
P010001666,1,42,37980,1,1366.6169607,2561.9979143,1972,2,1,2,3,2,7,2,1,2,2,-88,2,3,2,1,2,2,-99,-99,1,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,4,1,2,2,1,3,-88,1,1,1,-88,-88,-88,-88,-88,2,1,-99,-99,-99,-99,-99,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,3,-88,1,-88,-88,-88,4,4,4,8,-88,2,-88,2,4,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,5,4,1,1,1,4,1,-88
P010001667,1,11,47900,2,95.394179425,195.72595432,1985,2,1,2,1,2,7,2,1,1,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,2,-88,9,1,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,4,3,3,3,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,3,3,3,1,-88,-88,-88,-88,4,4,4,8,-88,4,-88,4,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,4,1,-88
